LoopNumber,Date,Time,Latitude1,Longtitude1,Latitude2,Longtitude2,distance,km/s,km/hr,Country,City,LatAccuracy,LongAccuracy
838,07/05/2022,00:09:27:547509,22.97850768,113.8703371,22.73787763,114.0855383,34.67180257,6.934360515,24963.69785,CN,Guanlan,0.016777633,0.033098331
839,07/05/2022,00:09:33:007792,22.7171214,114.1040475,22.47602987,114.3184225,34.68437049,6.936874098,24972.74675,HK,Sai Kung,0.092699875,0.051752481
840,07/05/2022,00:09:38:784385,22.45425086,114.3377326,22.2127305,114.5512658,34.6928911,6.938578219,24978.88159,HK,Sai Kung,0.170599501,0.284595828
841,07/05/2022,00:09:44:097733,22.17571106,114.5838977,21.93385505,114.796457,34.68592736,6.937185471,24973.8677,CN,Gangkou,0.64092495,0.101073029
842,07/05/2022,00:09:49:501649,21.91909583,114.8093932,21.67688765,115.0211135,34.6866221,6.93732442,24974.36791,CN,Gangkou,0.897892355,0.12358353
843,07/05/2022,00:09:55:193540,21.65772675,115.0378169,21.41511804,115.2487388,34.69421891,6.938843782,24979.83762,CN,Gangkou,1.159661956,0.35120884
844,07/05/2022,00:10:00:565349,21.38202429,115.2774288,21.13910196,115.4874354,34.68765782,6.937531565,24975.11363,CN,Zhelang,1.533968044,0.079944558
845,07/05/2022,00:10:06:020330,21.12142408,115.5026777,20.8780913,115.7119372,34.69863114,6.939726229,24983.01442,CN,Zhelang,1.794978703,0.144557225
846,07/05/2022,00:10:11:807227,20.85642237,115.7305227,20.6127428,115.9389811,34.70060664,6.940121329,24984.43678,CN,Zhelang,2.060327196,0.37160108
847,07/05/2022,00:10:17:219248,20.57490282,115.9712624,20.33090206,116.1788507,34.69696176,6.939392352,24981.81247,CN,Zhelang,2.342167937,0.611470674
848,07/05/2022,00:10:22:576069,20.31123758,116.1955381,20.06689648,116.4023646,34.70005819,6.940011637,24984.04189,CN,Zhelang,2.606173515,0.834984616
849,07/05/2022,00:10:28:313580,20.04991725,116.4167013,19.80489773,116.6230778,34.75230803,6.950461605,25021.66178,CN,Zhelang,2.868172267,1.055697782
850,07/05/2022,00:10:33:706265,19.76966785,116.6526737,19.5247391,116.8579001,34.69326576,6.938653151,24979.15134,CN,Zhelang,3.148330899,1.290520105
851,07/05/2022,00:10:39:171049,19.50588271,116.8736616,19.26054412,117.0782396,34.70870776,6.941741553,24990.26959,PH,Davila,0.787944121,3.49806039
852,07/05/2022,00:10:44:931080,19.23825015,117.0967846,18.9926216,117.300618,34.70739266,6.941478531,24989.32271,PH,Callaguip,0.921231596,3.186052018
853,07/05/2022,00:10:50:348311,18.95581413,117.3310856,18.71009825,117.5339728,34.67605319,6.935210638,24966.7583,PH,Puro Pinget,1.030428247,2.824857224
854,07/05/2022,00:10:55:704302,18.68983241,117.5506673,18.4436965,117.7529603,34.69502045,6.939004089,24980.41472,PH,Puro Pinget,0.764026497,2.605869712
855,07/05/2022,00:11:01:489750,18.42655654,117.7670152,18.18009077,117.9686663,34.70243745,6.94048749,24985.75497,PH,Puro Pinget,0.50042077,2.390163734
856,07/05/2022,00:11:06:920594,18.14183402,117.9998913,17.89517776,118.2007316,34.68792606,6.937585213,24975.30677,PH,Puro Pinget,0.215507756,2.158098406
857,07/05/2022,00:11:12:334479,17.8742338,118.2177473,17.62734927,118.4178839,34.68202659,6.936405318,24971.05914,PH,Balingasay,1.270049268,1.438516141
858,07/05/2022,00:11:18:058261,17.60718035,118.434198,17.35982243,118.6338475,34.71135523,6.942271046,24992.17576,PH,Balingasay,1.002522429,1.222552492
859,07/05/2022,00:11:23:466682,17.3245272,118.6622706,17.07697097,118.8611784,34.70072831,6.940145662,24984.52438,PH,Balingasay,0.719670969,0.995221647
860,07/05/2022,00:11:28:830763,17.0571392,118.8770793,16.80924812,119.0754206,34.71206328,6.942412656,24992.68556,PH,Catuday,0.516948121,0.730779403
861,07/05/2022,00:11:34:606915,16.79167805,119.0894497,16.54374107,119.2870165,34.68394852,6.936789705,24972.44294,PH,Catuday,0.251441067,0.519183507
862,07/05/2022,00:11:39:960139,16.50552234,119.3174044,16.25716667,119.5144479,34.70606448,6.941212896,24988.36643,PH,Macabuboni,0.066266672,0.265752074
863,07/05/2022,00:11:45:330744,16.24003773,119.5280109,15.99137016,119.724524,34.71658404,6.943316808,24995.94051,PH,Ilioilio,0.029770162,0.041275994
864,07/05/2022,00:11:51:063130,15.97343659,119.7386685,15.72454036,119.9345978,34.71603263,6.943206525,24995.54349,PH,Lucapon,0.02474036,0.002597758
865,07/05/2022,00:11:56:426165,15.68860475,119.962828,15.43952523,120.1581029,34.70770315,6.941540629,24989.54626,PH,San Juan,0.149825233,0.093302881
866,07/05/2022,00:12:01:850531,15.42184221,120.17194,15.17246279,120.3667184,34.71846149,6.943692299,24997.29228,PH,Santa Juliana,0.155797213,0.061911643
867,07/05/2022,00:12:07:585700,15.15180239,120.382825,14.90218982,120.577061,34.72021795,6.94404359,24998.55693,PH,Santa Cruz,0.010510184,0.010471035
868,07/05/2022,00:12:13:057222,14.86602964,120.6051445,14.61624369,120.7987665,34.71261859,6.942523719,24993.08539,PH,Lambakin,0.133756307,0.067903477
869,07/05/2022,00:12:18:505999,14.59313142,120.8166495,14.34312031,121.0097475,34.71434391,6.942868781,24994.32761,PH,Magsaysay,0.004320306,0.024352515
870,07/05/2022,00:12:24:241596,14.32109977,121.026725,14.07056263,121.2195476,34.75855397,6.951710794,25026.15886,PH,San Juan,0.013412631,0.009762398
871,07/05/2022,00:12:29:601983,14.03458649,121.2471855,13.78416129,121.4392227,34.71347075,6.94269415,24993.69894,PH,Poctol,0.035358705,0.007182683
872,07/05/2022,00:12:34:994476,13.76628907,121.4529049,13.51559741,121.6445067,34.72338838,6.944677675,25000.83963,PH,Laylay,0.076497407,0.175693316
873,07/05/2022,00:12:40:693540,13.49668122,121.6589403,13.24580403,121.8500562,34.7225918,6.94451836,25000.2661,PH,Daykitin,0.024925968,0.060803794
874,07/05/2022,00:12:46:122218,13.21125979,121.8763267,12.96034167,122.0668261,34.7009377,6.94018754,24984.67514,PH,Corcuera,0.177031669,0.01831613
875,07/05/2022,00:12:51:539634,12.93915648,122.0828845,12.6879113,122.2730296,34.72076297,6.944152595,24998.94934,PH,Alad,0.071091302,0.025519551
876,07/05/2022,00:12:57:280288,12.66740769,122.2885228,12.41582569,122.4783353,34.74256194,6.948512387,25014.64459,PH,Espana,0.031685688,0.020674672
877,07/05/2022,00:13:02:678614,12.3792569,122.5058812,12.12760997,122.6951365,34.72600343,6.945200687,25002.72247,PH,San Fernando,0.176030031,0.09472651
878,07/05/2022,00:13:08:000083,12.10806194,122.7098162,11.85638322,122.8985402,34.70702347,6.941404694,24989.0569,PH,Tanza,0.273883221,0.114930191
879,07/05/2022,00:13:13:697763,11.84056904,122.9103817,11.58872506,123.0986959,34.70736249,6.941472498,24989.30099,PH,Guinticgan,0.024625063,0.024904114
880,07/05/2022,00:13:19:108688,11.55398064,123.124637,11.30190093,123.3125707,34.71644545,6.943289091,24995.84073,PH,Malangabang,0.065200929,0.106370695
881,07/05/2022,00:13:24:530435,11.28160481,123.3276812,11.02938555,123.5152045,34.7140479,6.942809581,24994.11449,PH,Bolanon,0.112285553,0.041804472
882,07/05/2022,00:13:30:213850,11.00852881,123.5306904,10.75603968,123.7179122,34.73010921,6.946021843,25005.67863,PH,Carmelo,0.050939679,0.075587752
883,07/05/2022,00:13:35:639217,10.72210698,123.7430388,10.4695872,123.9297723,34.71287258,6.942574517,24993.26826,PH,Cogon Cruz,0.039852795,0.039947654
884,07/05/2022,00:13:40:981435,10.44848466,123.9453573,10.19580294,124.1317364,34.71524401,6.943048803,24994.97569,PH,Jetafe,0.048582938,0.022153568
885,07/05/2022,00:13:46:785425,10.17893005,124.1441667,9.925996903,124.3302774,34.73075296,6.946150593,25006.14213,PH,Mahayag,0.008903097,0.013877404
886,07/05/2022,00:13:52:210863,9.885908714,124.3597364,9.632925116,124.5454063,34.71764731,6.943529461,24996.70606,PH,Candabong,0.101374884,0.007106335
887,07/05/2022,00:13:57:614764,9.611801269,124.5608913,9.358417071,124.7464215,34.7544497,6.95088994,25023.20379,PH,Mambajao,0.108017071,0.030821465
888,07/05/2022,00:14:03:248009,9.338696136,124.7608449,9.085398246,124.9458938,34.72510606,6.945021213,25002.07637,PH,Talisayan,0.085098246,0.064983822
889,07/05/2022,00:14:08:658056,9.053836823,124.9689247,8.800456496,125.153612,34.71874644,6.943749288,24997.49744,PH,Malinaw,0.024543504,0.039447967
890,07/05/2022,00:14:13:980100,8.780100303,125.1684336,8.526626499,125.3527972,34.715157,6.9430314,24994.91304,PH,Calabugao,0.070236499,0.193907203
891,07/05/2022,00:14:19:664321,8.510714187,125.3643592,8.257065607,125.5484769,34.72349385,6.94469877,25000.91557,PH,Binucayan,0.007065607,0.168193074
892,07/05/2022,00:14:25:018711,8.222858659,125.5732808,7.96913435,125.7570691,34.7177874,6.943557479,24996.80692,PH,Andop,0.10802435,0.003179104
893,07/05/2022,00:14:30:380494,7.951568584,125.7697809,7.697675524,125.9533422,34.72627746,6.945255492,25002.91977,PH,Montevista,0.004345524,0.035547847
894,07/05/2022,00:14:36:042959,7.679799469,125.9662543,7.425791718,126.1495613,34.72787371,6.945574741,25004.06907,PH,San Mariano,0.074208282,0.149561307
895,07/05/2022,00:14:41:381242,7.392678275,126.1734353,7.138635181,126.3564254,34.71840216,6.943680431,24997.24955,PH,Jovellar,0.075135181,0.099154565
896,07/05/2022,00:14:46:730486,7.121866941,126.3684934,6.8676748,126.5512806,34.72581443,6.945162886,25002.58639,PH,Lukatan,0.1419252,0.130100631
897,07/05/2022,00:14:52:355268,6.850412474,126.5636835,6.596321178,126.7461,34.69958687,6.939917374,24983.70255,PH,Bobon,0.271498822,0.417720004
898,07/05/2022,00:14:57:705667,6.564877326,126.7686552,6.310557631,126.9509349,34.71822651,6.943645301,24997.12309,PH,Pondaguitan,0.050592369,0.773154947
899,07/05/2022,00:15:03:082902,6.293153987,126.9633993,6.038690715,127.1455083,34.72641147,6.945282295,25003.01626,PH,Pondaguitan,0.322459285,0.967728304
900,07/05/2022,00:15:08:732784,6.01999645,127.1588772,5.765454919,127.3407797,34.72613485,6.94522697,25002.81709,PH,Pondaguitan,0.595695081,1.162999663
901,07/05/2022,00:15:14:107743,5.7329003,127.364027,5.478344297,127.5456771,34.71715355,6.94343071,24996.35056,ID,Essang,1.023334297,0.807087109
902,07/05/2022,00:15:19:477601,5.459677208,127.558989,5.205042102,127.7404581,34.71804022,6.943608045,24996.98896,ID,Essang,0.750032102,1.001868093
903,07/05/2022,00:15:25:151256,5.186641627,127.7535632,4.93193319,127.9348594,34.71865309,6.943730617,24997.43022,ID,Rainis,0.69911319,1.073569383
904,07/05/2022,00:15:30:501946,4.898092139,127.9589315,4.64333248,128.1400395,34.71626848,6.943253696,24995.71331,ID,Rainis,0.41051248,1.278749511
905,07/05/2022,00:15:35:896562,4.625879853,128.1524396,4.370991593,128.3334393,34.72546959,6.945093918,25002.33811,ID,Rainis,0.138171593,1.472149251
906,07/05/2022,00:15:41:609836,4.351377457,128.3473601,4.096438259,128.5282067,34.7245229,6.94490458,25001.65649,ID,Rainis,0.136381741,1.66691669
907,07/05/2022,00:15:46:972115,4.06060603,128.5536116,3.805676224,128.7342643,34.7154436,6.94308872,24995.11939,ID,Rainis,0.427143776,1.872974333
908,07/05/2022,00:15:52:333920,3.787626098,128.7470494,3.532587658,128.9276156,34.72342502,6.944685005,25000.86602,ID,Tobelo,1.804217658,0.918135616
909,07/05/2022,00:15:58:003833,3.514624979,128.9403276,3.259528088,129.1207836,34.72506672,6.945013343,25002.04804,ID,Tobelo,1.531158088,1.111303629
910,07/05/2022,00:16:03:372707,3.225896131,129.1445649,2.970825469,129.324855,34.71535608,6.943071217,24995.05638,PW,Tobi Village,0.034054531,1.796825026
911,07/05/2022,00:16:08:708974,2.952434173,129.3378497,2.697254693,129.5180891,34.72485602,6.944971203,25001.89633,PW,Tobi Village,0.307625307,1.603590876
912,07/05/2022,00:16:14:371498,2.680604875,129.5298454,2.425412754,129.7099789,34.72178716,6.944357433,24999.68676,PW,Tobi Village,0.579467246,1.411701133
913,07/05/2022,00:16:19:748488,2.392127649,129.7334666,2.136968735,129.9134674,34.71271907,6.942543814,24993.15773,PW,Tobi Village,0.867911265,1.208212645
914,07/05/2022,00:16:25:123773,2.118149166,129.92674,1.862989125,130.10665,34.70905593,6.941811187,24990.52027,PW,Tobi Village,1.141890875,1.015029973
915,07/05/2022,00:16:30:881048,1.844238001,130.1198681,1.58896275,130.2997795,34.72140087,6.944280174,24999.40863,PW,Tobi Village,1.41591725,0.821900456
916,07/05/2022,00:16:36:357734,1.550835011,130.3266453,1.295509989,130.5065193,34.72515048,6.945030096,25002.10835,ID,Kabare,1.310409989,0.325680674
917,07/05/2022,00:16:41:781171,1.271705203,130.5232868,1.016468234,130.7030424,34.71082393,6.942164786,24991.79323,ID,Kabare,1.031368234,0.129157566
918,07/05/2022,00:16:47:598163,0.995258389,130.7179779,0.740048276,130.8976709,34.70534286,6.941068572,24987.84686,ID,Kabare,0.754948276,0.065470867
919,07/05/2022,00:16:53:038746,0.698816983,130.9266987,0.443566523,131.1063863,34.70941976,6.941883952,24990.78223,ID,Kabare,0.458466523,0.274186343
920,07/05/2022,00:16:58:432346,0.421457412,131.1219494,0.165966414,131.3017873,34.74132542,6.948265083,25013.7543,ID,Kabare,0.180866414,0.469587288
921,07/05/2022,00:17:04:179116,0.146575524,131.315436,-0.10866782,131.4950924,34.70734755,6.941469511,24989.29024,ID,Makbon,0.63886218,0.043657568
922,07/05/2022,00:17:09:574498,-0.146326694,131.5215992,-0.401516888,131.7012237,34.70033764,6.940067527,24984.2431,ID,Mega,0.262403112,0.203646261
923,07/05/2022,00:17:14:878593,-0.42133607,131.7151747,-0.676682763,131.8949267,34.7223294,6.944465881,25000.07717,ID,Mega,0.012762763,0.00994334
924,07/05/2022,00:17:20:620051,-0.691673181,131.9054799,-0.946984119,132.0852353,34.71864497,6.943728994,24997.42438,ID,Ayamaru,0.299715881,0.075864734
925,07/05/2022,00:17:26:004717,-0.984263939,132.1114855,-1.23928726,132.2910821,34.6813401,6.936268021,24970.56487,ID,Aitinyo,0.07261274,0.053617942
926,07/05/2022,00:17:31:374518,-1.258682271,132.3047426,-1.514017174,132.4846118,34.72591818,6.945183636,25002.66109,ID,Aitinyo,0.202117174,0.139911775
927,07/05/2022,00:17:37:056923,-1.532295721,132.4974902,-1.787526569,132.6773508,34.71445109,6.942890217,24994.40478,ID,Aitinyo,0.475626569,0.332650827
928,07/05/2022,00:17:42:431315,-1.821807588,132.7015138,-2.07695301,132.8813955,34.70620333,6.941240666,24988.4664,ID,Merdey,0.41465301,0.467104475
929,07/05/2022,00:17:47:809169,-2.095613299,132.8945545,-2.350768044,133.0745318,34.71116473,6.942232945,24992.0386,ID,Babo,0.187531956,0.345368203
930,07/05/2022,00:17:53:447773,-2.369546673,133.0877812,-2.624668173,133.2678359,34.71082783,6.942165565,24991.79603,ID,Babo,0.086368173,0.152064085
931,07/05/2022,00:17:58:801556,-2.656712867,133.290459,-2.911718318,133.4705502,34.69995277,6.939990553,24983.96599,ID,Bofuer,0.099681682,0.292049797
932,07/05/2022,00:18:04:196624,-2.929343847,133.483002,-3.184126309,133.66306,34.67477195,6.934954389,24965.8358,ID,Bofuer,0.172726309,0.099539988
933,07/05/2022,00:18:09:862630,-3.204022016,133.6771258,-3.459002059,133.8574608,34.70736789,6.941473579,24989.30488,ID,Kaimana,0.207197941,0.104360825
934,07/05/2022,00:18:15:153636,-3.492428605,133.8811118,-3.747328933,134.0615475,34.70304232,6.940608463,24986.19047,ID,Kaimana,0.081128933,0.308447545
935,07/05/2022,00:18:20:499824,-3.761704439,134.0717279,-4.016623001,134.2523351,34.71211829,6.942423657,24992.72517,ID,Kaimana,0.350423001,0.499235141
936,07/05/2022,00:18:26:168157,-4.033722822,134.2644558,-4.28837174,134.4450439,34.68254252,6.936508504,24971.43062,ID,Kiruru,0.34947174,0.524556137
937,07/05/2022,00:18:31:519169,-4.322055479,134.4689438,-4.576733749,134.6497479,34.69465741,6.938931483,24980.15334,ID,Kiruru,0.637833749,0.319852139
938,07/05/2022,00:18:37:074385,-4.59418852,134.6621462,-4.848734666,134.8430528,34.68482705,6.93696541,24973.07548,ID,Kiruru,0.909834666,0.1265472
939,07/05/2022,00:18:42:708205,-4.876629947,134.8628897,-5.131217352,135.0440423,34.69946232,6.939892465,24983.61287,ID,Dobo,0.629702648,0.809992311
940,07/05/2022,00:18:48:092805,-5.162962507,135.066645,-5.417418252,135.2479366,34.69120208,6.938240415,24977.6655,ID,Dobo,0.343501748,1.013886596
941,07/05/2022,00:18:53:428296,-5.436568869,135.2615895,-5.691013061,135.4431079,34.69940762,6.939881525,24983.57349,ID,Dobo,0.069906939,1.209057865
942,07/05/2022,00:18:59:217026,-5.707581456,135.4549355,-5.96195536,135.6366485,34.70001511,6.940003022,24984.01088,ID,Dobo,0.20103536,1.40259848
943,07/05/2022,00:19:04:617922,-6.001508857,135.664925,-6.25570084,135.8467871,34.6868189,6.93736378,24974.50961,ID,Dobo,0.49478084,1.612737087
944,07/05/2022,00:19:09:971368,-6.275663195,135.8610798,-6.529839242,136.0432036,34.696029,6.939205799,24981.14088,ID,Dobo,0.768919242,1.809153638
945,07/05/2022,00:19:15:554006,-6.547302726,136.0557263,-6.80137425,136.2380583,34.6935558,6.938711161,24979.36018,ID,Mapurujaya,2.12617425,0.591641743
946,07/05/2022,00:19:20:884870,-6.830450577,136.258942,-7.084353652,136.4414611,34.68339469,6.936678938,24972.04418,ID,Mapurujaya,2.409153652,0.388238922
947,07/05/2022,00:19:26:228125,-7.100740151,136.4532503,-7.354608496,136.6360512,34.69144261,6.938288522,24977.83868,ID,Kimaam,0.630461504,2.210838834
948,07/05/2022,00:19:31:901511,-7.371541796,136.6482547,-7.625302286,136.8312975,34.69003933,6.938007866,24976.82832,ID,Kimaam,0.359767714,2.015592488
949,07/05/2022,00:19:37:170767,-7.658938477,136.8555831,-7.912520984,137.0388503,34.68042973,6.936085945,24969.9094,ID,Kimaam,0.072549016,1.808039746
950,07/05/2022,00:19:42:514450,-7.925759378,137.0484266,-8.179078105,137.2318429,34.65854417,6.931708834,24954.1518,ID,Kimaam,0.194008105,1.615047055
951,07/05/2022,00:19:48:186780,-8.19621927,137.244266,-8.449646912,137.4281188,34.68838008,6.937676016,24975.63366,ID,Kimaam,0.464576912,1.418771193
952,07/05/2022,00:19:53:520962,-8.483160529,137.4524575,-8.736380727,137.6365526,34.67640185,6.935280369,24967.00933,ID,Kimaam,0.751310727,1.210337366
953,07/05/2022,00:19:58:882479,-8.75288093,137.6485609,-9.006028463,137.8329858,34.68244315,6.936488631,24971.35907,ID,Kimaam,1.020958463,1.013904189
954,07/05/2022,00:20:04:569980,-9.023839707,137.8459756,-9.276869755,138.0307122,34.68295777,6.936591554,24971.72959,ID,Kimaam,1.291799755,0.816177824
955,07/05/2022,00:20:09:891236,-9.31110925,138.0557395,-9.563927961,138.2407569,34.67219451,6.934438901,24963.98004,ID,Kimaam,1.578857961,0.606133103
956,07/05/2022,00:20:15:231551,-9.579746887,138.2523465,-9.832254289,138.437556,34.64707503,6.929415006,24945.89402,ID,Kimaam,1.847184289,0.409334034
957,07/05/2022,00:20:20:887043,-9.849194822,138.449996,-10.10153862,138.6355197,34.64281017,6.928562034,24942.82332,ID,Kimaam,2.116468616,0.211370314
958,07/05/2022,00:20:26:230760,-10.1343611,138.6596814,-10.3867371,138.8457032,34.66710743,6.933421487,24960.31735,ID,Kimaam,2.401667099,0.001186758
959,07/05/2022,00:20:31:578768,-10.40366529,138.8581961,-10.65595157,139.0446135,34.67413629,6.934827259,24965.37813,ID,Kimaam,2.670881566,0.197723521
960,07/05/2022,00:20:37:194364,-10.67301558,139.0572383,-10.9251522,139.2440203,34.67349407,6.934698814,24964.91573,AU,Nhulunbuy,1.261367798,2.462010329
961,07/05/2022,00:20:42:534497,-10.95565699,139.266649,-11.20763448,139.4538263,34.67313953,6.934627905,24964.66046,AU,Weipa,1.415825524,2.425003701
962,07/05/2022,00:20:47:804955,-11.22426551,139.4661968,-11.47617201,139.6538233,34.6844381,6.936887621,24972.79544,AU,Weipa,1.147287995,2.225006727
963,07/05/2022,00:20:53:459596,-11.48919262,139.6635344,-11.74080814,139.8514521,34.66570749,6.933141498,24959.30939,AU,Weipa,0.882651858,2.027377934
964,07/05/2022,00:20:58:820569,-11.77323129,139.8757029,-12.02462,140.0640106,34.65796886,6.931593772,24953.73758,AU,Weipa,0.598839996,1.814819377
965,07/05/2022,00:21:04:192446,-12.04234257,140.0773051,-12.29360914,140.266066,34.6640297,6.932805939,24958.10138,AU,Weipa,0.329850861,1.612763986
966,07/05/2022,00:21:09:801491,-12.31180056,140.2797522,-12.56289769,140.4689453,34.66419187,6.932838374,24958.21815,AU,Weipa,0.060562309,1.409884692
967,07/05/2022,00:21:15:156855,-12.59293839,140.4916155,-12.84376558,140.681204,34.65212894,6.930425788,24949.53284,AU,Weipa,0.220305582,1.197626046
968,07/05/2022,00:21:20:503330,-12.86117303,140.6943816,-13.11186906,140.8844571,34.65869846,6.931739692,24954.26289,AU,Weipa,0.488409056,0.994372899
969,07/05/2022,00:21:26:182540,-13.1287501,140.8972762,-13.37926108,141.0878105,34.65836696,6.931673391,24954.02421,AU,Weipa,0.75580108,0.791019481
970,07/05/2022,00:21:31:529107,-13.41274219,141.1133189,-13.66297279,141.3042915,34.6470519,6.929410379,24945.87737,AU,Weipa,1.039512792,0.574538466
971,07/05/2022,00:21:36:883346,-13.67989522,141.3172276,-13.9300147,141.5087439,34.6581866,6.93163732,24953.89435,AU,Weipa,1.306554701,0.370086143
972,07/05/2022,00:21:42:563151,-13.94720681,141.5219298,-14.19711517,141.713928,34.65610716,6.931221431,24952.39715,AU,Weipa,1.573655175,0.16490203
973,07/05/2022,00:21:47:913425,-14.23051846,141.7396372,-14.48011135,141.9320911,34.6418558,6.928371161,24942.13618,AU,Weipa,1.856651355,0.053261098
974,07/05/2022,00:21:53:262105,-14.49717186,141.9452688,-14.74661141,142.1382774,34.64903033,6.929806067,24947.30184,AU,Weipa,2.123151412,0.259447439
975,07/05/2022,00:21:59:595512,-14.76350842,142.151375,-15.01272747,142.3449004,34.64748576,6.929497153,24946.18975,AU,Weipa,2.389267472,0.466070352
976,07/05/2022,00:22:04:940782,-15.07857046,142.3961385,-15.32756504,142.5903228,34.65156042,6.930312085,24949.12351,AU,Cooktown,0.142714957,2.659537168
977,07/05/2022,00:22:10:263721,-15.34420714,142.6033255,-15.59290223,142.7979954,34.64035891,6.928071782,24941.05842,AU,Cooktown,0.122622226,2.451864592
978,07/05/2022,00:22:15:920598,-15.60849684,142.8102251,-15.8569097,143.0054052,34.63205367,6.926410733,24935.07864,AU,Cooktown,0.386629705,2.244454751
979,07/05/2022,00:22:21:213832,-15.88906944,143.0307245,-16.13722906,143.2264991,34.63042328,6.926084656,24933.90476,AU,Cooktown,0.666949064,2.023360912
980,07/05/2022,00:22:26:579361,-16.15136621,143.2376734,-16.39932935,143.4340513,34.63521241,6.927042482,24937.35293,AU,Port Douglas,0.084500652,2.033198672
981,07/05/2022,00:22:32:196707,-16.41697572,143.4480544,-16.66471233,143.645037,34.63690217,6.927380434,24938.56956,AU,Mareeba,0.330287672,1.778192988
982,07/05/2022,00:22:37:605059,-16.69474456,143.668967,-16.94212358,143.8665026,34.62252535,6.924505071,24928.21826,AU,Mareeba,0.052876417,1.55672738
983,07/05/2022,00:22:43:614221,-16.96192072,143.8823437,-17.20916085,144.0805918,34.63814462,6.927628924,24939.46413,AU,Mareeba,0.214160853,1.342638222
984,07/05/2022,00:22:49:296512,-17.25844272,144.1202007,-17.50552434,144.3192562,34.65575923,6.931151846,24952.14665,AU,Ravenshoe,0.102055664,1.161653765
985,07/05/2022,00:22:54:636909,-17.53845309,144.3458443,-17.78498642,144.5453588,34.61727168,6.923454336,24924.43561,AU,Ravenshoe,0.177406419,0.9355512
986,07/05/2022,00:22:59:991148,-17.80135475,144.5586339,-18.04765508,144.7588238,34.62143809,6.924287619,24927.43543,AU,Ravenshoe,0.440075079,0.722086174
987,07/05/2022,00:23:05:649971,-18.06463545,144.7726555,-18.31067194,144.9735137,34.62206556,6.924413113,24927.88721,AU,Ravenshoe,0.703091943,0.507396275
988,07/05/2022,00:23:10:984549,-18.3425529,144.9996018,-18.58821363,145.2011038,34.60983648,6.921967296,24919.08226,AU,Ingham,0.057306367,0.961376234
989,07/05/2022,00:23:16:318111,-18.60424973,145.214287,-18.84969299,145.4165243,34.61831287,6.923662574,24925.18527,AU,Ingham,0.204172986,0.745955673
990,07/05/2022,00:23:21:998709,-18.86557717,145.4296423,-19.1107187,145.6325614,34.61561415,6.923122831,24923.24219,AU,Ingham,0.465198698,0.529918563
991,07/05/2022,00:23:27:282057,-19.14354754,145.6598032,-19.38830633,145.8634146,34.60484561,6.920969122,24915.48884,AU,Charters Towers,0.688403673,0.400115362
992,07/05/2022,00:23:32:677131,-19.40176711,145.8746386,-19.64627964,146.0790019,34.61109367,6.922218733,24919.98744,AU,Charters Towers,0.43043036,0.184528117
993,07/05/2022,00:23:38:308793,-19.66510977,146.0947782,-19.90931513,146.2998791,34.61033924,6.922067848,24919.44425,AU,Charters Towers,0.16739487,0.036349104
994,07/05/2022,00:23:43:677556,-19.93962456,146.3254004,-20.18342681,146.5312195,34.59865702,6.919731404,24911.03305,AU,Charters Towers,0.10671681,0.267689456
995,07/05/2022,00:23:48:933309,-20.20099051,146.5460836,-20.4445235,146.7527018,34.60463556,6.920927112,24915.3376,AU,Charters Towers,0.3678135,0.489171763
996,07/05/2022,00:23:54:550522,-20.45650586,146.7628929,-20.69972062,146.9702634,34.60347636,6.920695271,24914.50298,AU,Charters Towers,0.62301062,0.706733382
997,07/05/2022,00:23:59:896999,-20.72920695,146.9954712,-20.97200108,147.2035947,34.59158861,6.918317723,24905.9438,AU,Charters Towers,0.895291082,0.940064701
998,07/05/2022,00:24:05:257689,-20.98841395,147.2177001,-21.23092576,147.4266592,34.59790304,6.919580608,24910.49019,AU,Moranbah,0.770704241,0.619950838
999,07/05/2022,00:24:10:895694,-21.24793588,147.4413542,-21.4900997,147.6511125,34.59577293,6.919154586,24908.95651,AU,Moranbah,0.5115303,0.395497486
1000,07/05/2022,00:24:16:265253,-21.52046882,147.6774912,-21.76220586,147.8880557,34.58569804,6.917139608,24901.70259,AU,Moranbah,0.23942414,0.158554283
1001,07/05/2022,00:24:21:638464,-21.77965512,147.9032958,-22.02108815,148.1147359,34.59161339,6.918322679,24905.96164,AU,Moranbah,0.019458155,0.068125878
1002,07/05/2022,00:24:27:239198,-22.03861746,148.1301295,-22.27968046,148.3424059,34.58893223,6.917786446,24904.03121,AU,Moranbah,0.278050458,0.295795878
1003,07/05/2022,00:24:32:571388,-22.30811972,148.3675213,-22.54868067,148.5805853,34.57029809,6.914059618,24890.61462,AU,Tieri,0.489609329,0.235955301
1004,07/05/2022,00:24:37:910047,-22.56431359,148.5944699,-22.80460953,148.8084912,34.58404509,6.916809019,24900.51247,AU,Tieri,0.233680467,0.463861184
1005,07/05/2022,00:24:43:544889,-22.82040438,148.8225987,-23.0603115,149.0374868,34.58089101,6.916178202,24898.24153,AU,Blackwater,0.523198498,0.158366802
1006,07/05/2022,00:24:48:882818,-23.09025671,149.0643901,-23.32970503,149.2801691,34.57149765,6.914299529,24891.4783,AU,Blackwater,0.253804971,0.401049125
1007,07/05/2022,00:24:54:192117,-23.34547624,149.2944225,-23.58458797,149.5111532,34.57766363,6.915532726,24895.91781,AU,Blackwater,0.001077973,0.632033226
